Aggrigator_id,Category_Code,Channel,Entity_Id,Key
,150300,EPI,MAHARASHTRA STATE ELECTRICITY DISTRIBUTION COMPANY LIMITED,MSEDC
,150300,EPI,MEGHALAYA POWER DISTRIBUTION CORPORATION LIMITED,MEPDCL
,150300,EPI,MP ELECTRICITY,MPELECTRICIT
,150300,EPI,MSPDCL,MSPDCL
,150300,EPI,NOIDA POWER COMPANY,NOIDAPOWER
,150300,EPI,NORTH BIHAR POWER DISTRIBUTION COMPANY LIMITED,NBPDCL
,150300,EPI,PASCHIM GUJARAT VIJ COMPANY LTD,PGVCL
,150300,EPI,RAJESH POWER SERVICES PVT. LTD,RPSPL
,150300,EPI,SOUTH BIHAR POWER DISTRIBUTION COMPANY LIMITED,SBPDCL
,150300,EPI,TATA POWER,TATAPOWER
,150300,EPI,TATA POWER,TPDDL
,150300,EPI,TELANGANA STATE SOUTHERN POWER DISTRIBUTION COMPANY LIMITED,TSPDCL
,150300,EPI,TORRENT POWER LIMITED,TORRENTPWR
,150300,EPI,TORRENT POWER LIMITED,TORRENTPOWER
,150300,EPI,TRIPURA STATE ELECTRICITY CORPORATION LTD.,TSECL
,150300,EPI,TSSPDCL,TSSPDCLPGI
,150300,EPI,UTTAR GUJARAT VIJ COMPANY LIMITED,UGVCL
,150300,EPI,UTTAR HARYANA BIJLI VITRAN NIGAM,UHBVN
,150300,EPI,WEST BENGAL STATE ELECTRICITY DISTRIBUTION COMPANY LIMITED,WBSEDCL
,150300,EPI,SPDCL,SPDCL
,150300,EPI,EPCPDCL,EPCPDCL
,150300,EPI,CSEB,CSEB
,150300,EPI,UHBVNCON,UHBVNCON
,150300,EPI,SBPDCLRAPD,SBPDCLRAPD
,150300,EPI,NBPDCLRAPD,NBPDCLRAPD
,150300,EPI,CESCJVVNL,CESCJVVNL
,150300,EPI,PDDJK,PDDJK
,150300,EPI,MPPKVVC,MPPKVVC
,150300,EPI,BBPSMSEDC,BBPSMSEDC
,150300,EPI,DDED,DDED-DDED
,150300,EPI,PUNJAB STATE POWER CORPORATION LIMITED,PSPCL
,150300,EPI,TELANGANA STATE SOUTHERN POWER DISTRIBUTION COMPANY LIMITED,TSSPDCL
,150300,EPI,ADANIELECMUM,ADANIELECMUM
,150300,EPI,TATA POWER,BILLDESK TATAPOWERLTD
,150400,EPI,ADANI GAS LIMITED,ADANIGAS
,150400,EPI,CENTRAL U.P. GAS LIMITED,CENTRALUPGAS
,150400,EPI,GSPC GAS COMPANY LTD,GSPCGAS
,150400,EPI,GUJARAT GAS COMPANY LIMITED,GUJRATGAS
,150400,EPI,GUJARAT GAS COMPANY LIMITED,GGCL
,150400,EPI,INDRAPRASTHA,INDRAPRASHTH
,150400,EPI,INDRAPRASTHA GAS,IGL
,150400,EPI,MAHANAGAR GAS LIMITED,MAHANAGARGAS
,150400,EPI,MAHANAGAR GAS LIMITED,MGL
,150400,EPI,MAHARASHTRA NATURAL GAS LTD,MNGL
,150400,EPI,SPIC,SPIC
,150400,EPI,GUJARAT GAS COMPANY LIMITED,BILLDESK GUJRATGASLTD
,150600,EPI,AIRCEL,AIRCELPOST
,150600,EPI,AIRCEL,AIRCELPREPAI
,150600,EPI,AIRCEL,AIRCELPOSTPD
,150600,EPI,AIRCEL,AIRCEL
,150600,EPI,AIRTEL,AIRTELPREPAI
,150600,EPI,AIRTEL,AIRTELPRE
,150600,EPI,AIRTEL,AIRTEL
,150600,EPI,AIRTEL,AIRTE
,150600,EPI,AIRTEL,BHART
,150600,EPI,BILL BACHAO,BILLBACHAO
,150600,EPI,BSNL,BSNLPOST
,150600,EPI,BSNL,BSNL
,150600,EPI,BSNL,BSNLBFONE
,150600,EPI,BSNL,BSNLPRE
,150600,EPI,BSNL,BSNLLANDLINE
,150600,EPI,CELL ONE,CELLONE
,150600,EPI,DOCOMO,DOCOMOAPPS
,150600,EPI,DOCOMO,DOCOMOPREM
,150600,EPI,DOCOMO,DOCOMOPREP
,150600,EPI,IDEA,IDEAWIFI
,150600,EPI,IDEA,IDEA
,150600,EPI,IDEA,IDEACELLULAR
,150600,EPI,MTNL,MTNLDEL
,150600,EPI,MTNL,MTNLDELHI
,150600,EPI,MTNL,MTNLMUMBAI
,150600,EPI,MTNL,MTNLPREPAID
,150600,EPI,MTNL,MTNLMUMCRM
,150600,EPI,MTNL,MTNLMUM
,150600,EPI,RAILTEL CORPORATION OF INDIA LTD.,RAILTEL
,150600,EPI,RELIANCE CDMA,RIMCDMA
,150600,EPI,RELIANCE COMMUNICATIONS,RELIANCEGSM
,150600,EPI,RELIANCE JIO INFOCOMM,RELIANCEJIO
,150600,EPI,TATA DOCOMO,DOCOMOAPPM
,150600,EPI,TATA DOCOMO,DOCOMO
,150600,EPI,TATA DOCOMO,TATADOCOMO
,150600,EPI,TATA INDICOM,TATAINDICOM
,150600,EPI,TATA TELESERVICES,TTSL
,150600,EPI,UNINOR,UNINOR
,150600,EPI,VODAFONE,VODAFONE
,150600,EPI,VODAPAGE LIMITED,VODAPAGPRE
,150700,EPI,BHOPAL MUNICIPAL CORPORATION,BHOPALMUNC
,150700,EPI,BRIHANMUMBAI MUNICIPAL CORPORATION,BMC
,150700,EPI,BUREAU OF INDIAN STANDARDS,BIS
,150700,EPI,CHENNAI METROPOLITAN WATER SUPPLY AND SEWERAGE BOARD,CMWSSB
,150700,EPI,DELHI INTEGRATED MULTI-MODAL TRANSIT SYSTEM LTD,DIMTS
,150700,EPI,DELHI JAL BOARD,DELHJALBOARD
,150700,EPI,DIRECTORATE GENERAL OF FOREIGN TRADE,DGFT
,150700,EPI,DIRECTORATE GENERAL OF SHIPPING,DGSHIPPING
,150700,EPI,E-MITRA,EMITRA
,150700,EPI,GOVERNMENT OF HARYANA,GOVTHARYANA
,150700,EPI,GOVERNMENT OF MADHYA PRADESH,MPGOVT
,150700,EPI,GOVERNMENT OF ODISHA,ORISSAGOVT
,150700,EPI,GOVERNMENT OF UTTAR PRADESH,GOVTOFUP
,150700,EPI,GUJARAT POLLUTION CONTROL BOARD,GPCB
,150700,EPI,GUJARAT VAT PAYMENT,GUJRAT VAT PAYMENT
,150700,EPI,HARYANA CRIME AND CRIMINAL TRACKING NETWORK AND SYSTEM,HARYANACCTNS
,150700,EPI,HYDERABAD METROPOLITAN WATER SUPPLY AND SEWERAGE BOARD,HMWSSBNE
,150700,EPI,INDIAN SPACE RESEARCH ORGANISATION,ISRO
,150700,EPI,INDO TIBETAN BORDER POLICE,ITBPF
,150700,EPI,INSTITUTE OF BANKING PERSONNEL SELECTION,IBPS
,150700,EPI,JHARKHAND HOME DEPARTMENT COMMERCIAL TAX,JHRKHDCOMTAX
,150700,EPI,KOLKATA MUNICIPAL CORPORATION,KOLKATAMCORP
,150700,EPI,MPONLINE,MPONLINE
,150700,EPI,NEW DELHI MUNICIPAL COUNCIL,NDMC
,150700,EPI,NSDL,NSDLPANAP
,150700,EPI,NSDL,NSDLPAN
,150700,EPI,PCMC PROPERTY TAX OFFICE,PCMCPTAX
,150700,EPI,PIMPRI-CHINCHWAD MUNICIPAL CORPORATION,PCMC
,150700,EPI,PUNE MUNICIPAL CORPORATION,PUNEMUNICORP
,150700,EPI,RRB BANGALORE,RRBBLR
,150700,EPI,SURAT MUNICIPAL CORPORATION,SURATMUNCORP
,150700,EPI,TENDER WIZARD,TENDERWIZ
,150700,EPI,UTTARAKHAND JAL SANSTHAN,UJS
,150700,EPI,VASAI VIRAR CITY MUNICIPAL CORPORATION,VVMC
,150700,EPI,UPPOLICE,UPPOLICE
,150700,EPI,POLICECHALAN,POLICECHALAN
,150700,EPI,ICSI,ICSI
,150700,EPI,NMCWWD,NMCWWD
,150700,EPI,SSOMPL,SSOMPL
,150700,EPI,HUDA,HUDA
,150700,EPI,NATIONLDFNCE,NATIONLDFNCE
,150700,EPI,CISF,CISF
,150700,EPI,OSBCL,OSBCL
,150800,EPI,ICICI FASTAG,ICICIFASTAG
,150800,EPI,ICICIFASTAG,ICICIFASTAG
,160000,EPI,TAXSPANNER,TAXSPANNER
,160100,EPI,CLEARTAX,CLEARTAX-CLEARTAX
,170000,EPI,ATOM INTERNATIONAL LIMITED,ATOM INTERNATIONAL
,170000,EPI,ATOM SHOPPING,ATOM SHOPPING
,170000,EPI,PAYTM,PAYTM
,170000,EPI,RRBBHU,RRBBHU-RRBBHU
,170000,EPI,SHAADICOM,SHAADICOM
,170000,EPI,AMWAY CARE,AMWAY
,170300,EPI,JUNGLEE GAMES,JUNGLEEGAMES
,170300,EPI,GAMES24X7,GAMES24X7
,170400,EPI,BIG CINEMAS,BIGCINEMA
,170800,EPI,KALYAN JEWELLERS,KALYANJWLR
,170800,EPI,TANISHQ,TANISHQ
,171000,EPI,TITAN COMPANY,TITAN
,171100,EPI,MADURA FASHION & LIFESTYLE,MADURAFASHN
,171500,EPI,INDIA TODAY,INDIATODAY
,171800,EPI,HINDUSTAN COCA-COLA BEVERAGES PRIVATE LIMITED,HCCB
,172000,EPI,DMART,DMART-DMART
,190000,EPI,ALL INDIA MANAGEMENT ASSOCIATION,AIMA
,190000,EPI,ALLEN CAREER INSTITUTE,ALLENCAREER
,190000,EPI,CHHATTISGARH SWAMI VIVEKANAND TECHNICAL UNIVERSITY,CSVTUNI
,190000,EPI,DR. A.P.J. ABDUL KALAM TECHNICAL UNIVERSITY,AKTU
,190000,EPI,GOVIND GURU TRIBAL UNIVERSITY,GGTU
,190000,EPI,GRADUATE MANAGEMENT ADMISSION COUNCIL,GMAC
,190000,EPI,GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY,GGSIPUNIVER
,190000,EPI,IIM,IIMLCAT
,190000,EPI,IIT,MOPSIITROO
,190000,EPI,INDIAN INSTITUTE OF BANKING AND FINANCE,IIBF
,190000,EPI,INDIAN INSTITUTE OF MANAGEMENT AHMEDABAD,IIMA
,190000,EPI,INDIAN INSTITUTE OF SCIENCE,IISCB
,190000,EPI,INDIAN INSTITUTE OF TECHNOLOGY MADRAS,IITMADRAS
,190000,EPI,INDIAN INSTITUTES OF MANAGEMENT,IIM
,190000,EPI,INSTITUTE OF ACTUARIES OF INDIA,ACTUARIESIND
,190000,EPI,INSTITUTE OF CHARTERED ACCOUNTANTS OF INDIA,ICAI
,190000,EPI,INSTITUTE OF COST AND MANAGEMENT ACCOUNTANTS OF INDIA,ICMAI
,190000,EPI,KENDRIYA VIDYALAYA,KENDRIYAVIDY
,190000,EPI,KENDRIYA VIDYALAYA,KVS
,190000,EPI,MAHARASHTRA STATE COUNCIL OF EXAMINATION,MSCE
,190000,EPI,MAHARSHI DAYANAND SARASWATI UNIVERSITY,MDSUNIV
,190000,EPI,MULTIPLE OPTION PAYEMENT SYSTEM FOR IIT JEE EXAM FEE,MOPSIITJEE
,190000,EPI,NATIONAL BOARD OF EXAMINATIONS,NBE
,190000,EPI,NATIONAL INSTITUTE OF ELECTRONICS & INFORMATION TECHNOLOGY,NIELIT
,190000,EPI,ODISHA JOINT ENTRANCE EXAMINATION,ODISHAJEE
,190000,EPI,PUNJAB SCHOOL EDUCATION BOARD,PSEB
,190000,EPI,RAJIV GANDHI UNIVERSITY OF HEALTH SCIENCES,RGUHS
,190000,EPI,TELANGANA STATE COUNCIL OF HIGHER EDUCATION,TSCHE
,190000,EPI,WEST BENGAL SCHOOL SERVICE COMMISSION,WBSSC
,190000,EPI,NTA,NTA
,250000,EPI,CRED,CRED
,190000,EPI,INSINSTI,INSINSTI-INSINSTI
,190000,EPI,FEDEDUCATE,FEDEDUCATE-FEDEDUCATE
,190100,EPI,ALL INDIA INSTITUTES OF MEDICAL SCIENCES,AIIMS
,190100,EPI,SYMBIOSIS INTERNATIONAL UNIVERSITY,SYMBIOSIS
,190100,EPI,DTU,DTU-DTU
,190100,EPI,DBRAUAGRA,DBRAUAGRA-DBRAUAGRA
,190100,EPI,SCHOOLFEES,SCHOOLFEES-SCHOOLFEES
,190100,EPI,BBPSBRAJ,BBPSBRAJ-BBPSBRAJ
,190100,EPI,BBPSBEST,BBPSBEST-BBPSBEST
,200100,EPI,DOMINOS,DOMINOS
,200100,EPI,KFC,KFC
,200100,EPI,PIZZA HUT,PIZZAHUT
,200100,EPI,ZOMATO MEDIA,ZOMAT
,220000,EPI,SHIPROCKET,SHIPROCKET-SHIPROCKET
,221000,EPI,DHL,DHL-DHL
,230000,EPI,SRVMEDIA,SRVMEDIA-SRVMEDIA
,230000,EPI,QUICK HEAL TECHNOLOGIES LTD,QUICKHEALTEC
,230300,EPI,MAHAONLINE LIMITED,MAHAONLINE
,230300,EPI,TALLY SOLUTIONS,TALLY
,230300,EPI,TRANCON,TRANCON-TRANCON
,230300,EPI,ATOS,ATOS-ATOS
,250000,EPI,AMERICAN EXPRESS,AMEXCARD
,250000,EPI,ANDHRA BANK CREDIT CARDS,ANDHRABKCARD
,250000,EPI,AXIS BANK CREDIT CARD,AXISCARD
,250000,EPI,BOB CARDS LTD,BOBCARD
,250000,EPI,CBI CREDIT CARD,CBICRDITCARD
,250000,EPI,CITI BANK CREDIT CARD,CITICARD
,250000,EPI,CORPORATION BANK,CORPBANKCC
,250000,EPI,HDFC BANK CREDIT CARD,HDFCCARD
,250000,EPI,HSBC CARD,HSBCCARD
,250000,EPI,ICICI BANK CREDIT CARD,ICICICARD
,250000,EPI,INDUSIND BANK CREDIT CARD,INDUSINDCARD
,250000,EPI,KOTAK CARD,KOTAK CARD
,250000,EPI,SBI CREDIT CARD,SBICARD
,250000,EPI,STANDARD CHARTERED BANK CARD SERVICES,SCBCARD
,250000,EPI,YES BANK CARD,YESBANKCARD
,250000,EPI,PNBCARD,PNBCARD-PNBCARD
,250000,EPI,YBKCARD,YBKCARD-YBKCARD
,290000,EPI,MAKE MY TRIP,MAKEMYTRIP
,290000,EPI,THOMAS COOK INDIA,THOMASCOOK
,290000,EPI,YATRA ONLINE,YATRA
,290000,EPI,TEKTRAVELS,TEKTRAVELS-TEKTRAVELS
,290100,EPI,AIR INDIA,AIRINDIA
,290100,EPI,AKBAR TRAVELS,AKBARTRAVEL
,290100,EPI,BEST,BEST
,290100,EPI,INDIGO AIRWAYS,INDIGO
,290100,EPI,JET AIRWAYS,JETAIRWAYS
,290100,EPI,SPICE JET,SPICEJET
,290100,EPI,TNSTC LTD,TNSTC
,290600,EPI,IRCTC,IRCTC NGET NB
,290700,EPI,GUJARAT STATE ROAD TRANSPORT CORPORATION,GSRTC
,290700,EPI,KARNATAKA STATE ROAD TRANSPORT CORPORATION,KSRTC
,290700,EPI,KERALA STATE ROAD TRANSPORT CORPORATION,KERALARTC
,290700,EPI,MSRTC,MSRTC
,290700,EPI,SOUTH BENGAL STATE TRANSPORT CORPORATION,SBSTC
,290700,EPI,UKSRTC,UKSRTC
,290700,EPI,RAJASTHAN STATE ROAD TRANSPORT CORPORATION,RSRTC
,290700,EPI,KERLRTCA,KERLRTCA
,320100,EPI,MICHELIN,MICHELIN-MICHELIN
,320200,EPI,GUJ INFO PETRO LTD.,GUJINFOPETRO
,320200,EPI,BPCL,BPCL-BPCL
,370000,EPI,ANAND RATHI FINANCIAL SERVICES LIMITED,ANANDRATHI
,370000,EPI,BIRLA SUN LIFE ASSET MANAGEMENT COMPANY,BSLAMC
,370000,EPI,FINWIZARD TECHNOLOGY PVT. LTD.,FINWIZARD
,370000,EPI,HDB FINANCIAL SERVICES,HDBFINANCIAL
,370000,EPI,INDIA INFOLINE FINANCE,IIFL
,370000,EPI,INDIA INFOLINE FINANCE,IIFLFINANCE
,370000,EPI,KWA TAX RETURNS ONLINE LIMITED,KWATAX
,370000,EPI,MOTILAL OSWAL,MOTILAL
,370000,EPI,NBFC INDIA INFOLINE FINANCE LTD,NBFCIIFL
,370000,EPI,PHOENIX ARC PRIVATE LTD,PHOENIXARC
,370000,EPI,RELIANCE CAPITAL COMPANY,RELIANCE CAPITAL AML
,370000,EPI,RMONEY,RMONEY
,370000,EPI,TATA CAPITAL FINANCIAL SERVICES,TCFSL
,370000,EPI,UTI INFRASTRUCTURE TECHNOLOGY AND SERVICES LIMITED,UTIITSL
,370000,EPI,VALUEFY SOLUTIONS,VALUEFY
,370000,EPI,VALUEVEST TECHNOLOGIES PRIVATE,VALUEVEST
,370000,EPI,VNS FINANCE AND CAPITAL SERVICES LIMITED,VNS FINANCE CAPITAL
,370000,EPI,INDIAN CLEARING LTD,INDIAN CLEARING
,370000,EPI,EDELWEISS BROKING,EDELWEISS BROKING
,370000,EPI,MONEYGOALS,MONEYGOALS-MONEYGOALS
,370000,EPI,MCGM,MCGM-MCGM
,370000,EPI,MFIN,MFIN-MFIN
,370000,EPI,SUNDARAMFIN,SUNDARAMFIN-SUNDARAMFIN
,370000,EPI,SUNLIGHT BROKING LLP,SUNLIGHT BROKING LLP
,390200,EPI,HIMALAYA DRUG COMPANY,HIMALAYA
,390200,EPI,NETMEDS,NETMEDS
,400000,EPI,MYNTRA,MYNTRA
,400000,EPI,AJIO,AJIO
,400000,EPI,AMAZON INDIA,AMAZO
,400000,EPI,AMAZON INDIA,AMAZON
,400000,EPI,EBAY,EBAY
,400000,EPI,FLIPKART,FLIPKART
,400000,EPI,KART ROCKET,KARTROCKET
,400000,EPI,KRAFTLY,KRAFTLY
,400000,EPI,SHOPCLUES,SHOPCLUES
,400000,EPI,KRAZYBEE,KRAZYBEE-KRAZYBEE
,460000,EPI,GIVEINDIA,GIVEINDIA
,460000,EPI,MILAAP FUND,MILAAPFUND
,460000,EPI,SHRI VILE PARLE KELAVANI MANDAL,SVKM
,460000,EPI,TIRUMALA TIRUPATI DEVASTHANAMS,TTDTIRUPATI
,460000,EPI,TTD SEVA ONLINE,TTDSEVA
,490000,EPI,AIRTEL MONEY,AIRTELMONEY
,490000,EPI,AXIS PAYGO WALLET,AXISWALLET
,490000,EPI,FREECHARGE,FREECHARGE
,490000,EPI,JIOMONEY,JIOMONEY
,490000,EPI,SBI BUDDY,SBIBUDDY
,490000,EPI,PAYTMMONEY,PAYTMMONEY-PAYTMMONEY
,490000,EPI,ADITYA BIRLA IDEA PAYMENTS BANK,IDEAMONEY
,490000,EPI,M-PESA,MPESA
,100000,NACH,RELIGAREACHB,RELIGAREACHB
,100100,NACH,,REGEX::(?i)(?!\b)( LIC|LIFE|JEEVAN)(?!\b)
,100100,NACH,ADITYA BIRLA SUN LIFE INSURANCE,ADITYA BIRLA SUNLIFE INSURANCE CO
,100100,NACH,AVIVA LIFE INSURANCE,AVIVA LIFE INSURANCE COMPANY INDIA
,100100,NACH,BAJAJ ALLIANZ LIFE INSURANCE,BAJAJ ALLIANZ LIFE INSURANCE COMPANY
,100100,NACH,BHARTI AXA LIFE INSURANCE,BHARTI AXA LIFE INSURANCE
,100100,NACH,BIRLA SUN LIFE INSURANCE COMPANY LIMITED,BIRLA SUNLIFE INSURANCE COMPANY
,100100,NACH,CANARA HSBC LIFE INSUARANCE,CANARA HSBC LIFE INSUARANCE
,100100,NACH,CANARA HSBC OBC LIFE INSURANCE,CANARA HSBC OBC LIFE INSURANCE CO
,100100,NACH,CTTATAAIAL,CTTATAAIAL
,100100,NACH,DHFL PRAMERICA LIFE INSURANCE,DHFL PRAMERICA LIFE INSURANCE CO
,100100,NACH,EDELWEISS TOKIO LIFE INSURANCE COMPANY,EDELWEISS TOKIO LIFE INSURANCE CO.
,100100,NACH,EDELWEISS TOKIO LIFE INSURANCE COMPANY,EDELWETOKLIFINSCO
,100100,NACH,EXIDE LIFE INSURANCE COMPANY,EXIDE LIFE INSURANCE COMPANY
,100100,NACH,FUTURE GENERALI LIFE INSURANCE,FUTURE GENERALI
,100100,NACH,FUTURE GENERALI LIFE INSURANCE,FUTURE GENERALI INDIA LIFE INSU CO
,100100,NACH,HDFC LIFE INSURANCE,HDFCLIFE
,100100,NACH,HDFC LIFE INSURANCE,HDFC LIFE
,100100,NACH,HDFC STANDARD LIFE INSURANCE,BULK HDFC STANDARD LIFE INSURANCE
,100100,NACH,HDFC STANDARD LIFE INSURANCE,HDFC STANDARD LIFE INSURANCE
,100100,NACH,HDFCSLINSB,HDFCSLINSB
,100100,NACH,ICICI PRUDENTIAL LIFE INSURANCE,ICICI PRUDENTIAL LIFE INSURANCE CO
,100100,NACH,INDIA FIRST LIFE INSURANCE,INDIA FIRST LIFE INSURANCE
,100100,NACH,KOTAK MAHINDRA LIFE INSURANCE,KOTAK MAHINDRA LIFE INSURANCE COMPANY
,100100,NACH,KOTAK MAHINDRA LIFE INSURANCE,KOTAKMAHINDRALIFEINSURANCECOMPANY
,100100,NACH,LIC OF INDIA,LIC
,100100,NACH,LIC OF INDIA,LIC OF INDIA
,100100,NACH,LIC OF INDIA,LIFE INSURANCE CORPORATION OF INDIA
,100100,NACH,MAXLIFE INSURANCE,MAX LIFE INSURANCE CO
,100100,NACH,MAXLIFE INSURANCE,MAXLIFE
,100100,NACH,METLIFE INSURANCE,BULK METLIFE INDIA INSURANCE CO P
,100100,NACH,PNB METLIFE INDIA INSURANCE,PNB METLIFE INDIA INSURANCE COMPANY
,100100,NACH,PNB METLIFE INDIA INSURANCE,PNB METLIFE INDIA INSURANCE CO
,100100,NACH,RELIANCE LIFE INSURANCE,RELIANCE LIFE INSURANCE COMPANY
,100100,NACH,RELIANCE LIFE INSURANCE,BULK RELIANCE LIFE INSURANCE COMPANY
,100100,NACH,RELIANCE NIPPON LIFE INSURANCE,RELIANCE NIPPON LIFE INSURANCE CO L
,100100,NACH,SBI LIFE INSURANCE,SBILIF
,100100,NACH,SBI LIFE INSURANCE,SBI LIFE INSURANCE
,100100,NACH,SBI LIFE INSURANCE,BULK SBI LIFE INSURANCE
,100100,NACH,SBI LIFE INSURANCE,SBI LIFE INSURANCE COMPANY
,100100,NACH,SHRIRAM LIFE INSURANCE COMPANY,SHRIRAM LIFE INSURANCE COMPANY
,100100,NACH,STAR UNION DAIICHI LIFE INSURANCE,STAR UNION DAIICHI LIFE INSURANCE CO
,100100,NACH,TATA AIA LIFE INSURANCE,TATA AIA LIFE INSURANCE CO
,100100,NACH,TATA AIA LIFE INSURANCE,TATA AIA LIFE INSURANCE
,100100,NACH,MAXLIFE INSURANCE,MAXLIFE
,100100,NACH,FUTURE GENERALI LIFE INSURANCE,FUTUREGEINLIFINSCOLD
,100100,NACH,EDEL WETOKLI FINS CO LTD,EDELWETOKLIFINSCOLTD
,100200,NACH,RELIGARE,BULK RELIGARE
,100200,NACH,RELIGARE HEALTH INSURANCE,RELIGARE HEALTH INSURANCE CO
,100200,NACH,GHPL-COLLECTION ACCOUNT ESCROW A/C,GHPL
,100300,NACH,BAJAJ AUTO FINANCE,BULK BAJAJ AUTO FINANCE
,100300,NACH,BAJAJ AUTO FINANCE,BAJAJ AUTO FINANCE
,100300,NACH,ESS KAY FINCORP,ESS KAY FINCORP
,100300,NACH,PERFECT CAPITAL SERVICES,PERFECT CAPITAL SERVICES
,100600,NACH,AXA GENERAL INSURANCE,AXAINS
,100600,NACH,BAJAJ ALLIANZ GENERAL INSURANCE,BULK BAJAJ ALLIANZ
,100600,NACH,BHARTI AXA GENERAL INSURANCE,BHARTI AXA GENERAL INSURANCE CO
,100600,NACH,FUTURE GENERAL INDIA INSURANCE,FUTUREGENERALIINDIAINSURANCECO
,100600,NACH,HDFC ERGO GENERAL INSURANCE,HDFCERGOGENERALINSURANCECOMPANY
,100600,NACH,RELIANCE GENERAL INSURANCE COMPANY,RELIANCE GENERAL INSURANCE CO
,100600,NACH,TATA AIG GENERAL INSURANCE,TATAAIG
,100600,NACH,HDFC ERGO GENERAL INSURANCE COMPANY LIMITED,HDFCERGOGENERALINSURANCECOMPANYLIMITED
,110000,NACH,ASIT C MEHTA INVESTMENT INTERRMEDIATES,ASIT C MEHTA INVESTMENT INTERRMEDIATES
,110000,NACH,BAJAJ CAPITAL,BAJAJCAPITAL
,110000,NACH,BAJRANG INVESTMENTS,BAJRANG INVESTMENTS
,110000,NACH,BAJRANG INVESTMENTS,BAJRANGINVP
,110000,NACH,BNP PARIBAS ASSET MGMT INDIA,BULK BNP PARIBAS ASSET MGMT INDIA
,110000,NACH,CANARA ROBECO ASSET MGMT,BULK CANARA ROBECO ASSET MGMT CO
,110000,NACH,DP,DP
,110000,NACH,FORTUNE INTEGRATED ASSETS FINANCE,FORTUNE INTEGRATED ASSETS FINANCE LIMITE
,110000,NACH,INDIA INFOLINE INVESTMENT SERVICES,BULK INDIA INFOLINE INVESTMENT SERVICES
,110000,NACH,INDIANCLRCORPLTD,INDIANCLRCORP
,110000,NACH,INTEGRATED ENTERPRISES INDIA,INTEGRATED ENTERPRISES INDIA
,110000,NACH,MIRAE ASSET GLOBAL INVESTMENTS INDIA,MIRAE ASSET GLOBAL INVESTMENTS IND
,110000,NACH,MIRAE ASSET GLOBAL INVESTMENTS INDIA,MIRAE ASSET GLOBAL INVESTMENTS INDIA
,110000,NACH,MOTHILAL OSWAL SECURITIES,MOTHILAL OSWAL SECURITIES
,110000,NACH,NJ INDIA INVEST,NJ INDIA INVEST
,110000,NACH,NORTHERN ARC CAPITAL,NORTHERN ARC CAPITAL
,110000,NACH,Q FACTOR FINANCE AND INVESTMENT,Q FACTOR FINANCE AND INVESTMENT P
,110000,NACH,SAFEGUARDINHMPLTD,SAFEGUARDINHMP
,110000,NACH,SIEMENS FINANCE SERVICES,SIEMENSFINSERPLD
,110000,NACH,SMC GLOBAL SECURITIES,SMC GLOBAL SEC
,110000,NACH,SMC GLOBAL SECURITIES,SMC GLOBAL SECURITIES
,110000,NACH,EDELWEISS ASSET MANAGEMENT LIMITED,EDELWEISS ASSET MANAGEMENT
,110000,NACH,BAJRANG INVESTMENTS,BAJRANGINVPLTD
,110000,NACH,BAJAJ CAPITAL LTD,BAJAJCAPITALLTD
,110100,NACH,,REGEX::(?i)(.*MF(?!\b)|(?!\b)MUTUAL\S*FUND(?!\b))
,110100,NACH,ADITYA BIRLA SUN LIFE MUTUAL FUND,ADITYA BIRLA SUN LIFE MUTUAL FUND
,110100,NACH,AXIS MUTUAL FUND,AXISMUTUALFUND
,110100,NACH,AXIS MUTUAL FUND,AXIS MUTUAL FUND
,110100,NACH,AXIS MUTUAL FUND,AXISMFB
,110100,NACH,AXIS MUTUAL FUND,AXIS MUTUTAL FUND
,110100,NACH,BARODA PIONEER MUTUAL FUND,BARODA PIONEER MUTUAL FUND
,110100,NACH,BIRLA SUN LIFE MUTUAL FUND,BIRLA SUN LIFE MUTUAL FUND
,110100,NACH,BIRLA SUN LIFE MUTUAL FUND,BIRLA SUNLIFE MUTUAL FUND
,110100,NACH,BIRLA SUN LIFE MUTUAL FUND,BIRLAMF
,110100,NACH,BOI AXA MUTUAL FUND,BOI AXA MUTUAL FUND
,110100,NACH,CAMS COMMON MANDATE,CAMS COMMON MANDATE
,110100,NACH,CANARA ROBECO MUTUAL FUND,CANARA ROBECO MUTUAL FUND
,110100,NACH,CLEARFUNDS,CLEARFUNDS
,110100,NACH,COMPUTER AGE MANAGEMENT SERVICES,COMPUTER AGE MANAGEMENT SERVICES
,110100,NACH,COMPUTER AGE MANAGEMENT SERVICES,COMPUTER AGE MANAGEMENT SERVICES P
,110100,NACH,DEUTSCHE AMC,BULK DEUTSCHE AMC
,110100,NACH,DHFL PRAMERICA MUTUAL FUND,DHFL PRAMERICA MUTUAL FUND
,110100,NACH,DSP BLACKROCK MUTUAL FUND,DSP BLACKROCK MUTUAL FUND
,110100,NACH,DSP BLACKROCK MUTUAL FUND,DSP BLACKROCK MUTUAL FUND SCHEMES
,110100,NACH,DSP BLACKROCK MUTUAL FUND,DSP MUTUAL FUND SCHEMES
,110100,NACH,EDELWEISS MUTUAL FUND,EDELWEISS MUTUAL FUND
,110100,NACH,ESCORT ASSET MANAGEMENT,BULK ESCORT ASSET MANAGEMENT
